Company,Product_Code,Product_Name,Category,Type,Voltage_Rating,Conductor_Material,Conductor_Size_sqmm,No_of_Cores,Conductor_Class,Insulation_Type,Insulation_Thickness_mm,Armour_Type,Outer_Diameter_mm,Approx_Weight_kg_per_km,Standard,Max_Conductor_Temp_C,Current_Rating_Amps,Price_Per_Meter_INR,Price_Per_90m_INR,Price_Per_100m_INR,Price_Per_180m_INR,Test_Certificate_Cost_INR,Routine_Test_Cost_INR,Type_Test_Cost_INR,HSN_Code,Warranty_Years,Product_URL,Extracted_Date
RR Kabel,RRK-POW-120-3C,RR Kabel PVC LT Cable 120 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,120.0,3,Class 1,PVC,10.2,Unarmoured,55.87,3844,IS 1554,70,1553,2282.85,205456.5,228285.0,410913.0,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-120-4C,RR Kabel PVC LT Cable 120 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,120.0,4,Class 1,PVC,10.2,Unarmoured,74.49,5126,IS 1554,70,1425,3043.8,273942.0,304380.0,547884.0,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-10-1C,RR Kabel XLPE LT Cable 10 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,10.0,1,Class 1,XLPE,1.4,Unarmoured,5.38,106,IS 1554,90,180,79.27,7133.91,7926.56,14267.81,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-10-3C,RR Kabel XLPE LT Cable 10 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,10.0,3,Class 1,XLPE,1.4,Unarmoured,16.13,320,IS 1554,90,129,237.8,21401.72,23779.69,42803.44,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-10-4C,RR Kabel XLPE LT Cable 10 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,10.0,4,Class 1,XLPE,1.4,Unarmoured,21.5,427,IS 1554,90,118,317.06,28535.62,31706.25,57071.25,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-16-1C,RR Kabel XLPE LT Cable 16 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,16.0,1,Class 1,XLPE,1.88,Unarmoured,6.8,170,IS 1554,90,288,126.82,11414.25,12682.5,22828.5,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-16-3C,RR Kabel XLPE LT Cable 16 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,16.0,3,Class 1,XLPE,1.88,Unarmoured,20.4,512,IS 1554,90,207,380.48,34242.75,38047.5,68485.5,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-16-4C,RR Kabel XLPE LT Cable 16 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,16.0,4,Class 1,XLPE,1.88,Unarmoured,27.2,683,IS 1554,90,190,507.3,45657.0,50730.0,91314.0,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-25-1C,RR Kabel XLPE LT Cable 25 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,25.0,1,Class 1,XLPE,2.6,Unarmoured,8.5,267,IS 1554,90,450,198.16,17834.77,19816.41,35669.53,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-25-3C,RR Kabel XLPE LT Cable 25 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,25.0,3,Class 1,XLPE,2.6,Unarmoured,25.5,801,IS 1554,90,323,594.49,53504.3,59449.22,107008.59,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-25-4C,RR Kabel XLPE LT Cable 25 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,25.0,4,Class 1,XLPE,2.6,Unarmoured,34.0,1068,IS 1554,90,296,792.66,71339.06,79265.62,142678.12,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-35-1C,RR Kabel XLPE LT Cable 35 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,35.0,1,Class 1,XLPE,3.4,Unarmoured,10.06,373,IS 1554,90,630,277.43,24968.67,27742.97,49937.34,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-35-3C,RR Kabel XLPE LT Cable 35 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,35.0,3,Class 1,XLPE,3.4,Unarmoured,30.17,1121,IS 1554,90,453,832.29,74906.02,83228.91,149812.03,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-35-4C,RR Kabel XLPE LT Cable 35 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,35.0,4,Class 1,XLPE,3.4,Unarmoured,40.23,1495,IS 1554,90,415,1109.72,99874.69,110971.88,199749.38,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-1C,RR Kabel XLPE LT Cable 50 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,50.0,1,Class 1,XLPE,4.6,Unarmoured,12.02,534,IS 1554,90,900,396.33,35669.53,39632.81,71339.06,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-3C,RR Kabel XLPE LT Cable 50 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,50.0,3,Class 1,XLPE,4.6,Unarmoured,36.06,1602,IS 1554,90,647,1188.98,107008.59,118898.44,214017.19,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-4C,RR Kabel XLPE LT Cable 50 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,50.0,4,Class 1,XLPE,4.6,Unarmoured,48.08,2136,IS 1554,90,593,1585.31,142678.12,158531.25,285356.25,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-1C,RR Kabel XLPE LT Cable 70 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,70.0,1,Class 1,XLPE,6.2,Unarmoured,14.22,747,IS 1554,90,1260,554.86,49937.34,55485.94,99874.69,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-3C,RR Kabel XLPE LT Cable 70 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,70.0,3,Class 1,XLPE,6.2,Unarmoured,42.67,2242,IS 1554,90,906,1664.58,149812.03,166457.81,299624.06,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-4C,RR Kabel XLPE LT Cable 70 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,70.0,4,Class 1,XLPE,6.2,Unarmoured,56.89,2990,IS 1554,90,831,2219.44,199749.38,221943.75,399498.75,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-1C,RR Kabel XLPE LT Cable 95 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,95.0,1,Class 1,XLPE,8.2,Unarmoured,16.57,1014,IS 1554,90,1710,753.02,67772.11,75302.34,135544.22,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-3C,RR Kabel XLPE LT Cable 95 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,95.0,3,Class 1,XLPE,8.2,Unarmoured,49.71,3043,IS 1554,90,1229,2259.07,203316.33,225907.03,406632.66,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-4C,RR Kabel XLPE LT Cable 95 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,95.0,4,Class 1,XLPE,8.2,Unarmoured,66.28,4058,IS 1554,90,1128,3012.09,271088.44,301209.38,542176.88,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-120-1C,RR Kabel XLPE LT Cable 120 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,120.0,1,Class 1,XLPE,10.2,Unarmoured,18.62,1281,IS 1554,90,2160,951.19,85606.88,95118.75,171213.75,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-120-3C,RR Kabel XLPE LT Cable 120 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,120.0,3,Class 1,XLPE,10.2,Unarmoured,55.87,3844,IS 1554,90,1553,2853.56,256820.62,285356.25,513641.25,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-120-4C,RR Kabel XLPE LT Cable 120 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,120.0,4,Class 1,XLPE,10.2,Unarmoured,74.49,5126,IS 1554,90,1425,3804.75,342427.5,380475.0,684855.0,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-150-1C,RR Kabel XLPE LT Cable 150 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,150.0,1,Class 1,XLPE,12.6,Unarmoured,20.82,1602,IS 1554,90,2700,1188.98,107008.59,118898.44,214017.19,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-150-3C,RR Kabel XLPE LT Cable 150 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,150.0,3,Class 1,XLPE,12.6,Unarmoured,62.46,4806,IS 1554,90,1941,3566.95,321025.78,356695.31,642051.56,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-150-4C,RR Kabel XLPE LT Cable 150 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,150.0,4,Class 1,XLPE,12.6,Unarmoured,83.28,6408,IS 1554,90,1781,4755.94,428034.38,475593.75,856068.75,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-185-1C,RR Kabel XLPE LT Cable 185 Sq mm 1 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,185.0,1,Class 1,XLPE,15.4,Unarmoured,23.12,1975,IS 1554,90,3330,1466.41,131977.27,146641.41,263954.53,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-185-3C,RR Kabel XLPE LT Cable 185 Sq mm 3 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,185.0,3,Class 1,XLPE,15.4,Unarmoured,69.37,5927,IS 1554,90,2395,4399.24,395931.8,439924.22,791863.59,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-185-4C,RR Kabel XLPE LT Cable 185 Sq mm 4 Core XLPE,Power Cable-LT,Cable,1.1 kV,Annealed Copper,185.0,4,Class 1,XLPE,15.4,Unarmoured,92.49,7903,IS 1554,90,2196,5865.66,527909.06,586565.62,1055818.12,450,450,15000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-25-1C,RR Kabel XLPE HT Cable 11kV 25 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,25.0,1,Class 1,XLPE,2.6,Armoured-SWA,8.5,267,IS 1554,90,450,198.16,17834.77,19816.41,35669.53,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-35-1C,RR Kabel XLPE HT Cable 11kV 35 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,35.0,1,Class 1,XLPE,3.4,Armoured-SWA,10.06,373,IS 1554,90,630,277.43,24968.67,27742.97,49937.34,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-1C,RR Kabel XLPE HT Cable 11kV 50 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,50.0,1,Class 1,XLPE,4.6,Armoured-SWA,12.02,534,IS 1554,90,900,396.33,35669.53,39632.81,71339.06,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-1C,RR Kabel XLPE HT Cable 11kV 70 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,70.0,1,Class 1,XLPE,6.2,Armoured-SWA,14.22,747,IS 1554,90,1260,554.86,49937.34,55485.94,99874.69,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-1C,RR Kabel XLPE HT Cable 11kV 95 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,95.0,1,Class 1,XLPE,8.2,Armoured-SWA,16.57,1014,IS 1554,90,1710,753.02,67772.11,75302.34,135544.22,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-120-1C,RR Kabel XLPE HT Cable 11kV 120 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,120.0,1,Class 1,XLPE,10.2,Armoured-SWA,18.62,1281,IS 1554,90,2160,951.19,85606.88,95118.75,171213.75,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-150-1C,RR Kabel XLPE HT Cable 11kV 150 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,150.0,1,Class 1,XLPE,12.6,Armoured-SWA,20.82,1602,IS 1554,90,2700,1188.98,107008.59,118898.44,214017.19,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-185-1C,RR Kabel XLPE HT Cable 11kV 185 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,185.0,1,Class 1,XLPE,15.4,Armoured-SWA,23.12,1975,IS 1554,90,3330,1466.41,131977.27,146641.41,263954.53,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-240-1C,RR Kabel XLPE HT Cable 11kV 240 Sq mm 1 Core XLPE,Power Cable-HT,Cable,11 kV,Annealed Copper,240.0,1,Class 1,XLPE,19.8,Armoured-SWA,26.34,2563,IS 1554,90,4320,1902.38,171213.75,190237.5,342427.5,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-1C,RR Kabel XLPE HT Cable 33kV 50 Sq mm 1 Core XLPE,Power Cable-HT,Cable,33 kV,Annealed Copper,50.0,1,Class 1,XLPE,4.6,Armoured-SWA,12.02,534,IS 1554,90,900,396.33,35669.53,39632.81,71339.06,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-1C,RR Kabel XLPE HT Cable 33kV 70 Sq mm 1 Core XLPE,Power Cable-HT,Cable,33 kV,Annealed Copper,70.0,1,Class 1,XLPE,6.2,Armoured-SWA,14.22,747,IS 1554,90,1260,554.86,49937.34,55485.94,99874.69,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-1C,RR Kabel XLPE HT Cable 33kV 95 Sq mm 1 Core XLPE,Power Cable-HT,Cable,33 kV,Annealed Copper,95.0,1,Class 1,XLPE,8.2,Armoured-SWA,16.57,1014,IS 1554,90,1710,753.02,67772.11,75302.34,135544.22,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-120-1C,RR Kabel XLPE HT Cable 33kV 120 Sq mm 1 Core XLPE,Power Cable-HT,Cable,33 kV,Annealed Copper,120.0,1,Class 1,XLPE,10.2,Armoured-SWA,18.62,1281,IS 1554,90,2160,951.19,85606.88,95118.75,171213.75,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-150-1C,RR Kabel XLPE HT Cable 33kV 150 Sq mm 1 Core XLPE,Power Cable-HT,Cable,33 kV,Annealed Copper,150.0,1,Class 1,XLPE,12.6,Armoured-SWA,20.82,1602,IS 1554,90,2700,1188.98,107008.59,118898.44,214017.19,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-185-1C,RR Kabel XLPE HT Cable 33kV 185 Sq mm 1 Core XLPE,Power Cable-HT,Cable,33 kV,Annealed Copper,185.0,1,Class 1,XLPE,15.4,Armoured-SWA,23.12,1975,IS 1554,90,3330,1466.41,131977.27,146641.41,263954.53,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-240-1C,RR Kabel XLPE HT Cable 33kV 240 Sq mm 1 Core XLPE,Power Cable-HT,Cable,33 kV,Annealed Copper,240.0,1,Class 1,XLPE,19.8,Armoured-SWA,26.34,2563,IS 1554,90,4320,1902.38,171213.75,190237.5,342427.5,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-300-1C,RR Kabel XLPE HT Cable 33kV 300 Sq mm 1 Core XLPE,Power Cable-HT,Cable,33 kV,Annealed Copper,300.0,1,Class 1,XLPE,24.6,Armoured-SWA,29.44,3204,IS 1554,90,5400,2377.97,214017.19,237796.88,428034.38,1400,1400,50000,85446000,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-0.75-2C,RR Kabel Control Cable 0.75 Sq mm 2 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,0.75,2,Class 1,PVC,0.66,Unarmoured,2.94,16,IS 1554,70,10,9.51,856.07,951.19,1712.14,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-0.75-4C,RR Kabel Control Cable 0.75 Sq mm 4 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,0.75,4,Class 1,PVC,0.66,Unarmoured,5.89,32,IS 1554,70,8,19.02,1712.14,1902.38,3424.28,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-0.75-7C,RR Kabel Control Cable 0.75 Sq mm 7 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,0.75,7,Class 1,PVC,0.66,Unarmoured,10.31,56,IS 1554,70,7,33.29,2996.24,3329.16,5992.48,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-0.75-12C,RR Kabel Control Cable 0.75 Sq mm 12 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,0.75,12,Class 1,PVC,0.66,Unarmoured,17.67,96,IS 1554,70,6,57.07,5136.41,5707.13,10272.83,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-0.75-19C,RR Kabel Control Cable 0.75 Sq mm 19 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,0.75,19,Class 1,PVC,0.66,Unarmoured,27.97,152,IS 1554,70,5,90.36,8132.65,9036.28,16265.31,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1-2C,RR Kabel Control Cable 1 Sq mm 2 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.0,2,Class 1,PVC,0.68,Unarmoured,3.4,21,IS 1554,70,14,12.68,1141.42,1268.25,2282.85,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1-4C,RR Kabel Control Cable 1 Sq mm 4 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.0,4,Class 1,PVC,0.68,Unarmoured,6.8,42,IS 1554,70,11,25.36,2282.85,2536.5,4565.7,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1-7C,RR Kabel Control Cable 1 Sq mm 7 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.0,7,Class 1,PVC,0.68,Unarmoured,11.9,74,IS 1554,70,10,44.39,3994.99,4438.88,7989.98,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1-12C,RR Kabel Control Cable 1 Sq mm 12 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.0,12,Class 1,PVC,0.68,Unarmoured,20.4,128,IS 1554,70,8,76.09,6848.55,7609.5,13697.1,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1-19C,RR Kabel Control Cable 1 Sq mm 19 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.0,19,Class 1,PVC,0.68,Unarmoured,32.3,202,IS 1554,70,7,120.48,10843.54,12048.38,21687.08,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1.5-2C,RR Kabel Control Cable 1.5 Sq mm 2 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.5,2,Class 1,PVC,0.72,Unarmoured,4.16,32,IS 1554,70,21,19.02,1712.14,1902.38,3424.28,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1.5-4C,RR Kabel Control Cable 1.5 Sq mm 4 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.5,4,Class 1,PVC,0.72,Unarmoured,8.33,64,IS 1554,70,17,38.05,3424.28,3804.75,6848.55,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1.5-7C,RR Kabel Control Cable 1.5 Sq mm 7 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.5,7,Class 1,PVC,0.72,Unarmoured,14.57,112,IS 1554,70,15,66.58,5992.48,6658.31,11984.96,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1.5-12C,RR Kabel Control Cable 1.5 Sq mm 12 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.5,12,Class 1,PVC,0.72,Unarmoured,24.98,192,IS 1554,70,12,114.14,10272.83,11414.25,20545.65,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-1.5-19C,RR Kabel Control Cable 1.5 Sq mm 19 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,1.5,19,Class 1,PVC,0.72,Unarmoured,39.56,304,IS 1554,70,11,180.73,16265.31,18072.56,32530.61,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-2.5-2C,RR Kabel Control Cable 2.5 Sq mm 2 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,2,Class 1,PVC,0.8,Unarmoured,5.38,53,IS 1554,70,36,31.71,2853.56,3170.62,5707.12,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-2.5-4C,RR Kabel Control Cable 2.5 Sq mm 4 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,4,Class 1,PVC,0.8,Unarmoured,10.75,106,IS 1554,70,29,63.41,5707.12,6341.25,11414.25,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-2.5-7C,RR Kabel Control Cable 2.5 Sq mm 7 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,7,Class 1,PVC,0.8,Unarmoured,18.82,186,IS 1554,70,25,110.97,9987.47,11097.19,19974.94,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-2.5-12C,RR Kabel Control Cable 2.5 Sq mm 12 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,12,Class 1,PVC,0.8,Unarmoured,32.26,320,IS 1554,70,21,190.24,17121.38,19023.75,34242.75,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-2.5-19C,RR Kabel Control Cable 2.5 Sq mm 19 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,19,Class 1,PVC,0.8,Unarmoured,51.07,507,IS 1554,70,18,301.21,27108.84,30120.94,54217.69,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-4-2C,RR Kabel Control Cable 4 Sq mm 2 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,2,Class 1,PVC,0.92,Unarmoured,6.8,85,IS 1554,70,58,50.73,4565.7,5073.0,9131.4,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-4-4C,RR Kabel Control Cable 4 Sq mm 4 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,4,Class 1,PVC,0.92,Unarmoured,13.6,170,IS 1554,70,47,101.46,9131.4,10146.0,18262.8,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-4-7C,RR Kabel Control Cable 4 Sq mm 7 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,7,Class 1,PVC,0.92,Unarmoured,23.8,299,IS 1554,70,40,177.56,15979.95,17755.5,31959.9,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-4-12C,RR Kabel Control Cable 4 Sq mm 12 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,12,Class 1,PVC,0.92,Unarmoured,40.8,512,IS 1554,70,34,304.38,27394.2,30438.0,54788.4,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-CON-4-19C,RR Kabel Control Cable 4 Sq mm 19 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,19,Class 1,PVC,0.92,Unarmoured,64.6,811,IS 1554,70,29,481.94,43374.15,48193.5,86748.3,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-2.5-3C,RR Kabel Submersible Cable 2.5 Sq mm 3 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,2.5,3,Class 1,PVC,0.8,Unarmoured,8.06,80,IS 1554,70,32,47.56,4280.34,4755.94,8560.69,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-SUB-2.5-4C,RR Kabel Submersible Cable 2.5 Sq mm 4 Core PVC,Submersible Cable,Cable,1.1 kV,Annealed Copper,2.5,4,Class 1,PVC,0.8,Unarmoured,10.75,106,IS 1554,70,29,63.41,5707.12,6341.25,11414.25,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
